filename,width,height,class,xmin,ymin,xmax,ymax
WIN_20241217_18_52_24_Pro-2-_jpg.rf.3aac00654d885f15caf9d630ece34801.jpg,640,640,red sample,200,206,358,439
WIN_20241217_18_53_06_Pro-3-_jpg.rf.3b24e726111e218603aefc0300f69c56.jpg,640,640,red sample,461,0,541,211
WIN_20241207_00_28_17_Pro-2-_jpg.rf.3b20c810aff751a779ae1ef3f12a3fdd.jpg,640,640,blue sample,252,223,422,488
WIN_20241217_18_36_18_Pro_jpg.rf.3c0456114a226ecfbdbf15a2221b0ff4.jpg,640,640,yellow sample,239,73,433,415

WIN_20241218_18_41_15_Pro_jpg.rf.3cae6c6ce517145f01aa820de5cbf4a4.jpg,640,640,blue sample,216,203,332,391
WIN_20241217_18_36_22_Pro-3-_jpg.rf.3c68cee5a154ced35837d4757577986f.jpg,640,640,yellow sample,216,263,431,640
WIN_20241217_18_35_57_Pro_jpg.rf.3d4fd2d2074298f9e49ff0cc7fe190f8.jpg,640,640,yellow sample,156,151,335,513
WIN_20241206_23_58_13_Pro_jpg.rf.3c457e82943b75910633322e5c40598e.jpg,640,640,yellow sample,117,219,225,494
WIN_20241218_18_42_00_Pro-3-_jpg.rf.3d250e4359402eae2fa9b8d2af8273c9.jpg,640,640,blue sample,228,322,433,624
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,red sample,486,26,618,150
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,red sample,502,139,640,368
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,blue sample,361,154,494,335
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,yellow sample,377,421,537,560
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,yellow sample,252,173,387,361
WIN_20241218_19_13_39_Pro-2-_jpg.rf.3c70ad86854cf0496555957edda97166.jpg,640,640,blue sample,363,3,481,119

WIN_20241217_18_53_33_Pro_jpg.rf.3d0766ed11123c1c2dcadc9d85e86144.jpg,640,640,red sample,330,257,472,397
WIN_20241218_19_12_22_Pro_jpg.rf.3c155cd22f9ece431112495a7f6823c8.jpg,640,640,blue sample,232,93,331,226
WIN_20241218_19_12_22_Pro_jpg.rf.3c155cd22f9ece431112495a7f6823c8.jpg,640,640,red sample,167,219,288,364
WIN_20241218_19_12_22_Pro_jpg.rf.3c155cd22f9ece431112495a7f6823c8.jpg,640,640,yellow sample,330,244,423,453
WIN_20241218_19_14_44_Pro-2-_jpg.rf.3d2f836765538d915ad617c3cf7245fb.jpg,640,640,blue sample,305,187,379,392
WIN_20241218_19_14_44_Pro-2-_jpg.rf.3d2f836765538d915ad617c3cf7245fb.jpg,640,640,yellow sample,303,400,443,609
WIN_20241218_19_14_44_Pro-2-_jpg.rf.3d2f836765538d915ad617c3cf7245fb.jpg,640,640,yellow sample,409,281,532,461
WIN_20241218_19_14_44_Pro-2-_jpg.rf.3d2f836765538d915ad617c3cf7245fb.jpg,640,640,blue sample,446,126,517,306
WIN_20241218_18_42_06_Pro-3-_jpg.rf.3d9c64725dc552413264e3dfc93cafe2.jpg,640,640,blue sample,80,301,263,610
WIN_20241218_18_41_58_Pro-2-_jpg.rf.3dd44a512c0c1862dc9ea4970aacf187.jpg,640,640,blue sample,244,129,339,421
WIN_20241207_00_28_12_Pro_jpg.rf.3d5c150567749225bfa950838b422deb.jpg,640,640,blue sample,195,191,355,491
WIN_20241217_18_52_48_Pro-2-_jpg.rf.3d69186f45029fe5ab37da9d6355494d.jpg,640,640,red sample,102,286,199,376
WIN_20241217_18_36_25_Pro_jpg.rf.3d9823c136d253f9fa4b4fda240cc060.jpg,640,640,yellow sample,189,176,273,387
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,blue sample,392,216,500,478
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,yellow sample,207,306,342,460
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,red sample,72,101,228,298
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,yellow sample,273,0,396,289
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,red sample,155,423,250,637
WIN_20241218_19_14_37_Pro_jpg.rf.3cca6223e5c06bdf1b84ce2ce1dcae1b.jpg,640,640,blue sample,268,449,355,624
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3e30e237dea3c883ee15a8fba2647bc0.jpg,640,640,blue sample,346,0,494,78
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3e30e237dea3c883ee15a8fba2647bc0.jpg,640,640,yellow sample,341,248,457,499
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3e30e237dea3c883ee15a8fba2647bc0.jpg,640,640,blue sample,253,165,388,425
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3e30e237dea3c883ee15a8fba2647bc0.jpg,640,640,yellow sample,209,0,368,264
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3e30e237dea3c883ee15a8fba2647bc0.jpg,640,640,red sample,80,235,184,512
WIN_20241218_18_42_05_Pro-3-_jpg.rf.3d116c0de14475dc4c19e141fe657c04.jpg,640,640,blue sample,165,37,348,304
WIN_20241218_19_13_57_Pro_jpg.rf.3e72958d25302dc2d22654f742cf1a00.jpg,640,640,red sample,263,66,372,226
WIN_20241218_19_13_57_Pro_jpg.rf.3e72958d25302dc2d22654f742cf1a00.jpg,640,640,red sample,178,260,305,446
WIN_20241218_19_13_57_Pro_jpg.rf.3e72958d25302dc2d22654f742cf1a00.jpg,640,640,blue sample,349,276,474,428
WIN_20241218_19_13_57_Pro_jpg.rf.3e72958d25302dc2d22654f742cf1a00.jpg,640,640,blue sample,346,150,460,289
WIN_20241217_18_52_42_Pro_jpg.rf.3e2f803f8919cdcb8d11e41628ba7e20.jpg,640,640,red sample,149,169,296,439
WIN_20241207_00_16_23_Pro-2-_jpg.rf.3d2b548be24000ff5e42f8c7f9302f4a.jpg,640,640,red sample,325,262,435,547
WIN_20241217_18_36_09_Pro-2-_jpg.rf.3dbfb7e24f715dc56b45f13300a0544d.jpg,640,640,yellow sample,47,179,233,498
WIN_20241218_18_40_32_Pro-2-_jpg.rf.3e26a86c948504af4380eed0d3e67d49.jpg,640,640,blue sample,248,45,320,299
WIN_20241217_18_53_51_Pro-3-_jpg.rf.3ddc1a2e0491f6dd4b2ceba1e307e747.jpg,640,640,red sample,249,323,441,510
WIN_20241218_18_40_12_Pro-2-_jpg.rf.3f41c89f986c1ce8a27dea9bce09c86d.jpg,640,640,blue sample,259,167,342,427
WIN_20241217_18_53_10_Pro_jpg.rf.3f35867a78082c8d9a56f9e611064694.jpg,640,640,red sample,393,283,498,603
WIN_20241217_18_36_43_Pro-2-_jpg.rf.3f9df7c95e51360d6b1a65e7c815198c.jpg,640,640,yellow sample,67,103,264,338
WIN_20241218_18_40_43_Pro_jpg.rf.3f6cfe66f0d7f5e8b41aab1c1c792d52.jpg,640,640,blue sample,364,120,441,377
WIN_20241217_18_36_55_Pro_jpg.rf.3e82264f12898a43d477997f69290876.jpg,640,640,yellow sample,313,130,538,501
WIN_20241207_00_27_53_Pro-2-_jpg.rf.3f08abcc3eeaa369b52c981605b0078f.jpg,640,640,blue sample,278,162,434,434
WIN_20241218_18_40_52_Pro-2-_jpg.rf.3e86bcba020f828843db781505d072f4.jpg,640,640,blue sample,177,53,283,307
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3ebb8c8c31e59d3d4d6a54661147628e.jpg,640,640,blue sample,116,560,278,639
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3ebb8c8c31e59d3d4d6a54661147628e.jpg,640,640,yellow sample,183,137,304,388
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3ebb8c8c31e59d3d4d6a54661147628e.jpg,640,640,blue sample,249,216,388,473
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3ebb8c8c31e59d3d4d6a54661147628e.jpg,640,640,yellow sample,260,380,424,639
WIN_20241218_19_15_40_Pro-2-_jpg.rf.3ebb8c8c31e59d3d4d6a54661147628e.jpg,640,640,red sample,453,138,568,415
WIN_20241218_19_15_00_Pro_jpg.rf.3f902e70f044cac6b6b211bfa9cc77e6.jpg,640,640,yellow sample,342,133,500,359
WIN_20241218_19_15_00_Pro_jpg.rf.3f902e70f044cac6b6b211bfa9cc77e6.jpg,640,640,yellow sample,340,31,488,201
WIN_20241218_19_15_00_Pro_jpg.rf.3f902e70f044cac6b6b211bfa9cc77e6.jpg,640,640,red sample,345,471,533,639
WIN_20241218_18_40_41_Pro_jpg.rf.3eba2609498860c52d2bc07b42fcd012.jpg,640,640,blue sample,345,121,416,371
WIN_20241217_18_53_28_Pro_jpg.rf.3deb19d2c626e939fd425bab0c5bc259.jpg,640,640,red sample,206,222,338,351
WIN_20241218_19_13_54_Pro-2-_jpg.rf.3e3fdfe9ce1fcd51a9f80e861162ebd8.jpg,640,640,red sample,223,286,345,472
WIN_20241218_19_13_54_Pro-2-_jpg.rf.3e3fdfe9ce1fcd51a9f80e861162ebd8.jpg,640,640,blue sample,367,77,511,280
WIN_20241218_19_13_54_Pro-2-_jpg.rf.3e3fdfe9ce1fcd51a9f80e861162ebd8.jpg,640,640,red sample,164,18,314,249
WIN_20241218_19_12_15_Pro-3-_jpg.rf.3f01048d85080b1e93856f9a52f689ba.jpg,640,640,blue sample,259,256,387,420
WIN_20241218_19_12_15_Pro-3-_jpg.rf.3f01048d85080b1e93856f9a52f689ba.jpg,640,640,red sample,163,170,243,374
WIN_20241218_19_12_15_Pro-3-_jpg.rf.3f01048d85080b1e93856f9a52f689ba.jpg,640,640,yellow sample,190,2,289,114
WIN_20241217_18_53_44_Pro_jpg.rf.00200a4769c07a4f564dcca9563cad40.jpg,640,640,red sample,179,212,318,342
WIN_20241217_18_36_33_Pro-2-_jpg.rf.002ed6ade8f80d7d5e8c9041cb0b5154.jpg,640,640,yellow sample,426,113,527,372
WIN_20241217_18_53_28_Pro_jpg.rf.0048b6e24848a92aca427e16cf9f9ab3.jpg,640,640,red sample,206,221,339,354
WIN_20241217_18_53_47_Pro-2-_jpg.rf.0026927fd238ce37dbd7bd6864533b76.jpg,640,640,red sample,304,213,413,327
WIN_20241207_00_16_23_Pro_jpg.rf.00809b04758dd4b7dec1f80e1021bfc9.jpg,640,640,red sample,314,81,428,363
WIN_20241217_18_35_53_Pro_jpg.rf.00ea4d77e11d2ff3c2f979a60c87e00d.jpg,640,640,yellow sample,309,82,432,363
WIN_20241207_00_16_29_Pro-2-_jpg.rf.01db96a6f9322b4154aec48093d27744.jpg,640,640,red sample,156,128,331,525
WIN_20241218_18_41_03_Pro-2-_jpg.rf.01155bac4528938a154cf24d5cd38808.jpg,640,640,blue sample,347,254,576,458
WIN_20241207_00_16_57_Pro_jpg.rf.01d16f8eaa0650b4478d66a4208f3fe0.jpg,640,640,red sample,157,100,292,414
WIN_20241218_19_13_54_Pro_jpg.rf.017968609b60d6992a8b87a4db6aefda.jpg,640,640,red sample,191,304,312,490
WIN_20241218_19_13_54_Pro_jpg.rf.017968609b60d6992a8b87a4db6aefda.jpg,640,640,red sample,126,29,277,263
WIN_20241218_19_13_54_Pro_jpg.rf.017968609b60d6992a8b87a4db6aefda.jpg,640,640,blue sample,333,92,469,288
WIN_20241218_19_13_54_Pro_jpg.rf.017968609b60d6992a8b87a4db6aefda.jpg,640,640,blue sample,303,273,432,405
WIN_20241217_18_52_37_Pro_jpg.rf.02311a2c7658fa2791775cbdf1d412ef.jpg,640,640,red sample,79,102,277,388
WIN_20241218_18_40_10_Pro_jpg.rf.009e5b2e27396bfff1af761d3bc2e96c.jpg,640,640,blue sample,316,187,373,412
WIN_20241207_00_16_23_Pro-2-_jpg.rf.018e6e9fdff0d5fed437cbbba97d4d86.jpg,640,640,red sample,315,92,433,376
WIN_20241207_00_16_49_Pro-2-_jpg.rf.011e498f6ebcf85f460c7537675da47a.jpg,640,640,red sample,286,180,372,413
WIN_20241207_00_28_23_Pro_jpg.rf.01fe1a2c49f929d8110dd57967ad2e04.jpg,640,640,blue sample,159,208,331,401
WIN_20241217_18_36_01_Pro-2-_jpg.rf.01e6c374e294cf0f68f333b7923f653c.jpg,640,640,yellow sample,241,137,402,447
WIN_20241207_00_27_59_Pro-2-_jpg.rf.0245ae1273f5d8dd5810ae38da90e478.jpg,640,640,blue sample,170,72,283,356
WIN_20241218_19_12_33_Pro-2-_jpg.rf.023ab23b28604a1aac35ffa3aa320be1.jpg,640,640,blue sample,252,27,335,210
WIN_20241218_19_12_33_Pro-2-_jpg.rf.023ab23b28604a1aac35ffa3aa320be1.jpg,640,640,yellow sample,184,214,304,406
WIN_20241218_19_12_33_Pro-2-_jpg.rf.023ab23b28604a1aac35ffa3aa320be1.jpg,640,640,red sample,397,231,518,436
WIN_20241218_19_13_51_Pro-2-_jpg.rf.003dc1fa6f5a453678a3bdc8c3171be8.jpg,640,640,red sample,141,456,268,636
WIN_20241218_19_13_51_Pro-2-_jpg.rf.003dc1fa6f5a453678a3bdc8c3171be8.jpg,640,640,red sample,70,174,214,389
WIN_20241218_19_13_51_Pro-2-_jpg.rf.003dc1fa6f5a453678a3bdc8c3171be8.jpg,640,640,blue sample,239,388,351,531
WIN_20241218_19_13_51_Pro-2-_jpg.rf.003dc1fa6f5a453678a3bdc8c3171be8.jpg,640,640,blue sample,249,236,366,393
WIN_20241217_18_36_00_Pro-2-_jpg.rf.027902cadd7d62c109a162d0600ae831.jpg,640,640,yellow sample,376,32,504,358
WIN_20241218_19_13_56_Pro-2-_jpg.rf.0291d14561d40d3b685875af97074bfd.jpg,640,640,red sample,227,68,339,229
WIN_20241218_19_13_56_Pro-2-_jpg.rf.0291d14561d40d3b685875af97074bfd.jpg,640,640,red sample,127,248,261,440
WIN_20241218_19_13_56_Pro-2-_jpg.rf.0291d14561d40d3b685875af97074bfd.jpg,640,640,blue sample,312,255,439,423
WIN_20241218_19_13_56_Pro-2-_jpg.rf.0291d14561d40d3b685875af97074bfd.jpg,640,640,blue sample,314,143,428,274
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,blue sample,303,20,409,210
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,red sample,175,150,291,297
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,blue sample,303,232,429,429
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,yellow sample,400,212,534,418
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,red sample,160,280,280,508
WIN_20241218_19_13_36_Pro_jpg.rf.0050de09fc2ddc5ca16b22b7c7519b26.jpg,640,640,yellow sample,275,498,419,640
WIN_20241206_23_58_20_Pro_jpg.rf.0286ce2d41f0f13407947a9fc8c7e65b.jpg,640,640,yellow sample,227,247,352,581
WIN_20241217_18_52_26_Pro_jpg.rf.00fccd8b0b2f349484fcb3dd62cfec1a.jpg,640,640,red sample,200,171,359,428
WIN_20241217_18_52_33_Pro-2-_jpg.rf.0105c0ef963caac4e96872bc46046c88.jpg,640,640,red sample,32,5,202,215
WIN_20241217_18_52_59_Pro_jpg.rf.017455fcded0afd3b9d3eb0a08459385.jpg,640,640,red sample,251,236,445,475
WIN_20241218_19_13_50_Pro_jpg.rf.02e87e6075579a53bb3108bb853c9d3b.jpg,640,640,red sample,376,343,471,564
WIN_20241218_19_13_50_Pro_jpg.rf.02e87e6075579a53bb3108bb853c9d3b.jpg,640,640,red sample,334,46,440,302
WIN_20241218_19_13_50_Pro_jpg.rf.02e87e6075579a53bb3108bb853c9d3b.jpg,640,640,blue sample,252,390,381,554
WIN_20241218_19_13_50_Pro_jpg.rf.02e87e6075579a53bb3108bb853c9d3b.jpg,640,640,blue sample,201,241,300,473

WIN_20241218_18_41_30_Pro_jpg.rf.029db662fbbbf43094563dbe3f26b06b.jpg,640,640,blue sample,260,224,355,506
WIN_20241217_18_53_31_Pro_jpg.rf.032a8eeee30ea61bd774af224e9c7422.jpg,640,640,red sample,321,295,484,453
WIN_20241218_19_15_38_Pro-3-_jpg.rf.012b1b6ad401680512a4efb829712015.jpg,640,640,red sample,206,388,290,601
WIN_20241218_19_15_38_Pro-3-_jpg.rf.012b1b6ad401680512a4efb829712015.jpg,640,640,blue sample,322,245,399,492
WIN_20241218_19_15_38_Pro-3-_jpg.rf.012b1b6ad401680512a4efb829712015.jpg,640,640,yellow sample,424,284,490,537
WIN_20241218_19_15_38_Pro-3-_jpg.rf.012b1b6ad401680512a4efb829712015.jpg,640,640,blue sample,270,0,412,163
WIN_20241218_19_15_38_Pro-3-_jpg.rf.012b1b6ad401680512a4efb829712015.jpg,640,640,yellow sample,241,120,336,370
WIN_20241206_23_58_05_Pro-2-_jpg.rf.03a85d45a144828e6e260fe5b00db3ff.jpg,640,640,yellow sample,281,158,417,441
WIN_20241207_00_28_05_Pro_jpg.rf.0244c02a81ca9df44d9e4f3db7c1e067.jpg,640,640,blue sample,146,158,259,496
WIN_20241217_18_36_26_Pro-2-_jpg.rf.034b5ea81ca6af9e781ce574abc9024e.jpg,640,640,yellow sample,238,260,321,493
WIN_20241218_18_40_46_Pro-2-_jpg.rf.03e21d40ed2dcd305557cbd9549b5b5f.jpg,640,640,blue sample,330,199,410,468
WIN_20241217_18_52_46_Pro_jpg.rf.03efd2131f5fe01fab6a1006da0e86a1.jpg,640,640,red sample,205,197,302,302
WIN_20241217_18_36_08_Pro_jpg.rf.033a6aa68a5d424d09400e09cf67e6f9.jpg,640,640,yellow sample,0,8,171,341
WIN_20241217_18_53_34_Pro-2-_jpg.rf.03f06c68b718ff91f9f111a9ed5093b2.jpg,640,640,red sample,164,224,284,340
WIN_20241217_18_53_24_Pro_jpg.rf.04609d4419b83aa134c127d2d7635191.jpg,640,640,red sample,306,107,446,350
WIN_20241218_18_40_49_Pro_jpg.rf.03d2228bfe385fc0484a3c2a22d8d832.jpg,640,640,blue sample,272,25,362,321
WIN_20241207_00_28_12_Pro_jpg.rf.0421fba2a307ba60e70e23b8706f2bb4.jpg,640,640,blue sample,203,183,349,488
WIN_20241218_18_40_36_Pro-2-_jpg.rf.04d30adbecff77e225e30538e125ddd8.jpg,640,640,blue sample,384,167,485,408
WIN_20241218_19_13_53_Pro_jpg.rf.047d19f38212709ce1b80c2c04b8c556.jpg,640,640,red sample,233,92,366,245
WIN_20241218_19_13_53_Pro_jpg.rf.047d19f38212709ce1b80c2c04b8c556.jpg,640,640,blue sample,303,198,426,358
WIN_20241218_19_13_53_Pro_jpg.rf.047d19f38212709ce1b80c2c04b8c556.jpg,640,640,blue sample,278,361,404,498
WIN_20241218_19_13_53_Pro_jpg.rf.047d19f38212709ce1b80c2c04b8c556.jpg,640,640,red sample,88,311,245,504
WIN_20241206_23_58_04_Pro-2-_jpg.rf.048b1a4cb71e4ab2a2fbbe77d6347002.jpg,640,640,yellow sample,270,150,378,427
WIN_20241218_19_13_53_Pro-3-_jpg.rf.041b37649974ccaa072f94e74a51a43f.jpg,640,640,red sample,194,339,320,514
WIN_20241218_19_13_53_Pro-3-_jpg.rf.041b37649974ccaa072f94e74a51a43f.jpg,640,640,blue sample,283,269,408,423
WIN_20241218_19_13_53_Pro-3-_jpg.rf.041b37649974ccaa072f94e74a51a43f.jpg,640,640,blue sample,276,108,413,282
WIN_20241218_19_13_53_Pro-3-_jpg.rf.041b37649974ccaa072f94e74a51a43f.jpg,640,640,red sample,68,80,224,296
WIN_20241207_00_27_56_Pro-2-_jpg.rf.063b49eccb8776dacb9c02dbcce26e10.jpg,640,640,blue sample,295,133,401,471
WIN_20241217_18_52_33_Pro-2-_jpg.rf.05b42867bcdeb5314f5f20ebcff3f171.jpg,640,640,red sample,8,31,185,232
WIN_20241207_00_16_49_Pro-2-_jpg.rf.05ce328a901a51992ed5c54c69d9ca1a.jpg,640,640,red sample,289,232,366,458
WIN_20241218_18_42_34_Pro-2-_jpg.rf.06d61b41641860ac0249b16286a4bf36.jpg,640,640,blue sample,119,97,332,430
WIN_20241217_18_36_59_Pro_jpg.rf.05372d38e51c709d28d73d8d553abae1.jpg,640,640,yellow sample,374,69,533,345
WIN_20241217_18_36_29_Pro_jpg.rf.0745ae2cf24e2cf82fe7c48822b1c3b1.jpg,640,640,yellow sample,230,248,354,505
WIN_20241207_00_28_14_Pro_jpg.rf.052b4afc97855ec4163b1e9b5a9e88df.jpg,640,640,blue sample,229,181,329,446
WIN_20241218_18_41_21_Pro-2-_jpg.rf.054fd8525054e4a79dfaaeadad0412ea.jpg,640,640,blue sample,424,0,602,183
WIN_20241218_19_13_59_Pro-2-_jpg.rf.06137d6a2ec1f01607c382b35a9d8048.jpg,640,640,red sample,256,0,387,186
WIN_20241218_19_13_59_Pro-2-_jpg.rf.06137d6a2ec1f01607c382b35a9d8048.jpg,640,640,red sample,344,266,473,458
WIN_20241218_19_13_59_Pro-2-_jpg.rf.06137d6a2ec1f01607c382b35a9d8048.jpg,640,640,blue sample,156,85,289,188
WIN_20241218_19_13_59_Pro-2-_jpg.rf.06137d6a2ec1f01607c382b35a9d8048.jpg,640,640,blue sample,163,195,294,377
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,yellow sample,236,265,363,422
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,red sample,352,104,487,289
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,blue sample,91,142,205,371
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,blue sample,217,394,305,582
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,yellow sample,204,0,309,217
WIN_20241218_19_14_18_Pro-2-_jpg.rf.063893a24c3d37ffc7f8b0c4c8e434ab.jpg,640,640,red sample,325,418,414,633
WIN_20241207_00_16_22_Pro_jpg.rf.05fadea86e5c1dc992c9974df8896b04.jpg,640,640,red sample,243,280,343,555
WIN_20241206_23_58_23_Pro_jpg.rf.058a0f5a0596800bfda1270ce0f76357.jpg,640,640,yellow sample,230,225,367,550
WIN_20241218_18_40_41_Pro_jpg.rf.070df33573c36560a225c494d41f5f83.jpg,640,640,blue sample,209,263,299,515
WIN_20241218_19_14_43_Pro_jpg.rf.0478a5a7d1024e4a8093512f666f7198.jpg,640,640,blue sample,431,214,549,462
WIN_20241218_19_14_43_Pro_jpg.rf.0478a5a7d1024e4a8093512f666f7198.jpg,640,640,blue sample,312,427,403,624
WIN_20241218_19_14_43_Pro_jpg.rf.0478a5a7d1024e4a8093512f666f7198.jpg,640,640,yellow sample,243,270,375,430
WIN_20241218_19_14_43_Pro_jpg.rf.0478a5a7d1024e4a8093512f666f7198.jpg,640,640,yellow sample,314,14,430,277
WIN_20241218_18_40_31_Pro_jpg.rf.07bb0545d60faf88e837674b5a24a4c4.jpg,640,640,blue sample,210,193,307,488

WIN_20241217_18_53_06_Pro_jpg.rf.08355c93bdc561af2f571f5ba2b5e63f.jpg,640,640,red sample,104,342,215,548
WIN_20241217_18_36_48_Pro-2-_jpg.rf.08eb593aec526eb8d9f5180f46bc5817.jpg,640,640,yellow sample,249,275,425,584
WIN_20241218_18_41_52_Pro-2-_jpg.rf.088115debd3a1dc506577783d3e14a3c.jpg,640,640,blue sample,165,136,304,408
WIN_20241218_18_41_48_Pro-2-_jpg.rf.081bef98c2a100d4b49ee0025963912f.jpg,640,640,blue sample,242,174,355,448
WIN_20241218_19_15_43_Pro_jpg.rf.089eac127e79e2f681d08112dfe25fcf.jpg,640,640,red sample,368,280,432,443
WIN_20241218_19_15_43_Pro_jpg.rf.089eac127e79e2f681d08112dfe25fcf.jpg,640,640,blue sample,167,526,270,639
WIN_20241218_19_15_43_Pro_jpg.rf.089eac127e79e2f681d08112dfe25fcf.jpg,640,640,yellow sample,203,267,277,425
WIN_20241218_19_15_43_Pro_jpg.rf.089eac127e79e2f681d08112dfe25fcf.jpg,640,640,blue sample,246,321,329,476
WIN_20241218_19_15_43_Pro_jpg.rf.089eac127e79e2f681d08112dfe25fcf.jpg,640,640,yellow sample,255,420,349,581
WIN_20241218_19_12_22_Pro_jpg.rf.0830704dd990f8bbca9de1bfefdd65b3.jpg,640,640,blue sample,326,94,424,233
WIN_20241218_19_12_22_Pro_jpg.rf.0830704dd990f8bbca9de1bfefdd65b3.jpg,640,640,red sample,356,231,477,368
WIN_20241218_19_12_22_Pro_jpg.rf.0830704dd990f8bbca9de1bfefdd65b3.jpg,640,640,yellow sample,213,239,311,448
WIN_20241218_19_12_21_Pro-2-_jpg.rf.06b69f994a9c6137b3d037d8e9e4df8e.jpg,640,640,blue sample,314,136,413,281
WIN_20241218_19_12_21_Pro-2-_jpg.rf.06b69f994a9c6137b3d037d8e9e4df8e.jpg,640,640,red sample,346,291,469,426
WIN_20241218_19_12_21_Pro-2-_jpg.rf.06b69f994a9c6137b3d037d8e9e4df8e.jpg,640,640,yellow sample,201,294,299,513
WIN_20241217_18_36_55_Pro_jpg.rf.0925dac7b1fba23b186cbd318627c6ab.jpg,640,640,yellow sample,325,147,527,529
WIN_20241217_18_53_00_Pro-2-_jpg.rf.092ca2cc4ed02f290e849c2c8eb76790.jpg,640,640,red sample,276,433,403,640
WIN_20241218_18_40_21_Pro-2-_jpg.rf.09fcc3cea4e216275d8d539f846c5c8f.jpg,640,640,blue sample,486,374,595,628
WIN_20241218_18_41_28_Pro-2-_jpg.rf.0b0c421cb4bd5f8493a0a3357a5f4eea.jpg,640,640,blue sample,288,175,477,357
WIN_20241218_19_15_42_Pro-3-_jpg.rf.09e854c9ac71747027c3f083fe583a3c.jpg,640,640,red sample,392,265,443,451
WIN_20241218_19_15_42_Pro-3-_jpg.rf.09e854c9ac71747027c3f083fe583a3c.jpg,640,640,blue sample,206,0,329,142
WIN_20241218_19_15_42_Pro-3-_jpg.rf.09e854c9ac71747027c3f083fe583a3c.jpg,640,640,yellow sample,289,84,390,275
WIN_20241218_19_15_42_Pro-3-_jpg.rf.09e854c9ac71747027c3f083fe583a3c.jpg,640,640,blue sample,259,201,345,378
WIN_20241218_19_15_42_Pro-3-_jpg.rf.09e854c9ac71747027c3f083fe583a3c.jpg,640,640,yellow sample,202,246,274,423
WIN_20241218_19_15_01_Pro-4-_jpg.rf.09be54ccbd8c47e3c6cef9a873cb8ffd.jpg,640,640,yellow sample,168,94,300,256
WIN_20241218_19_15_01_Pro-4-_jpg.rf.09be54ccbd8c47e3c6cef9a873cb8ffd.jpg,640,640,yellow sample,167,187,307,392
WIN_20241218_19_15_01_Pro-4-_jpg.rf.09be54ccbd8c47e3c6cef9a873cb8ffd.jpg,640,640,red sample,158,493,323,639
WIN_20241217_18_36_06_Pro_jpg.rf.09d7cfd769c32f6e36598f701312cc39.jpg,640,640,yellow sample,8,0,182,328
WIN_20241218_19_14_50_Pro_jpg.rf.07c90d7c5a8f232cd9b5d680fa8aaece.jpg,640,640,blue sample,163,107,239,305
